SalesOrderLineKey,OrderDate,ShipDate,OrderTimeStamp,ProductKey,CustomerKey,GeographyKey,CanalKey,CanalVenta,PromocionKey,PromocionCodigo,Cantidad,UnitPrice,ImporteVenta,ImporteCosto,ShipAddressFull,InternalNotes,ETLLoadID
7516,2023-02-24 19:21:45,2023-03-02 20:07:45,2023-02-24 19:21:45.000,69,2249,9,2,Tienda Fisica,8,CYBER,4,1022.354163,4089.42,3080.55,7071 Calle Central Apt 889 - Ref 007516,Nota interna orden 007516: validacion logistica 927323 prioridad B lote 0f1dd026,ETL-20230224-007516
7517,2025-08-06 22:44:06,2025-08-15 00:15:06,2025-08-06 22:44:06.000,31,80,33,4,Marketplace,6,TEMPORADA,7,1292.321034,8322.55,4925.18,9771 Calle Central Apt 698 - Ref 007517,Nota interna orden 007517: validacion logistica 789054 prioridad A lote 6f4e326a,ETL-20250806-007517
7518,2025-04-29 06:38:16,2025-05-02 10:32:16,2025-04-29 06:38:16.000,69,716,20,4,Marketplace,5,OUTLET,3,998.662387,2636.47,2477.22,4013 Calle Central Apt 108 - Ref 007518,Nota interna orden 007518: validacion logistica 435574 prioridad B lote 89a12d1c,ETL-20250429-007518
7519,2025-05-30 06:24:38,2025-06-01 23:27:38,2025-05-30 06:24:38.000,36,1684,8,5,Call Center,4,LOYALTY,3,263.952336,673.08,499.81,9759 Calle Central Apt 553 - Ref 007519,Nota interna orden 007519: validacion logistica 589083 prioridad C lote a2d14120,ETL-20250530-007519
7520,2024-11-22 23:18:12,2024-12-02 18:03:12,2024-11-22 23:18:12.000,49,1501,1,4,Marketplace,1,SIN_PROMO,8,390.775346,2813.58,1862.81,7207 Calle Central Apt 442 - Ref 007520,Nota interna orden 007520: validacion logistica 821420 prioridad A lote 91f40de7,ETL-20241122-007520
7521,2023-04-23 10:07:49,2023-04-29 04:10:49,2023-04-23 10:07:49.000,43,1738,17,1,Online,13,SIN_PROMO,1,130.810356,117.73,109.51,9731 Calle Central Apt 907 - Ref 007521,Nota interna orden 007521: validacion logistica 624650 prioridad A lote c9034b76,ETL-20230423-007521
7522,2023-11-16 07:38:38,2023-11-24 01:33:38,2023-11-16 07:38:38.000,53,785,19,4,Marketplace,14,BLACKFRIDAY,4,1011.571329,3843.97,3294.16,547 Calle Central Apt 890 - Ref 007522,Nota interna orden 007522: validacion logistica 789770 prioridad C lote 05aab0c4,ETL-20231116-007522
7523,2023-05-21 21:37:23,2023-05-27 06:48:23,2023-05-21 21:37:23.000,56,2104,23,3,Distribuidor,3,CYBER,2,603.349820,1025.69,661.29,3244 Calle Central Apt 678 - Ref 007523,Nota interna orden 007523: validacion logistica 262591 prioridad C lote 895ee45b,ETL-20230521-007523
7524,2025-04-01 04:11:13,2025-04-04 05:50:13,2025-04-01 04:11:13.000,33,1771,16,1,Online,15,CYBER,5,1022.239029,5111.20,2799.59,1714 Calle Central Apt 127 - Ref 007524,Nota interna orden 007524: validacion logistica 635065 prioridad B lote 18cc04d0,ETL-20250401-007524
7525,2025-04-03 04:18:26,2025-04-08 02:47:26,2025-04-03 04:18:26.000,79,2143,20,5,Call Center,11,TEMPORADA,7,895.126241,6077.91,4897.06,8308 Calle Central Apt 834 - Ref 007525,Nota interna orden 007525: validacion logistica 540890 prioridad A lote 34d9dc8d,ETL-20250403-007525
7526,2024-10-15 20:49:17,2024-10-23 03:26:17,2024-10-15 20:49:17.000,28,1110,16,2,Tienda Fisica,18,TEMPORADA,1,355.248785,319.72,185.05,3248 Calle Central Apt 687 - Ref 007526,Nota interna orden 007526: validacion logistica 976671 prioridad A lote 405f7d90,ETL-20241015-007526
7527,2025-12-21 18:16:11,2025-12-25 18:19:11,2025-12-21 18:16:11.000,43,1754,10,1,Online,5,OUTLET,5,162.860151,716.58,507.33,8055 Calle Central Apt 397 - Ref 007527,Nota interna orden 007527: validacion logistica 338232 prioridad A lote aeec071c,ETL-20251221-007527
7528,2023-04-04 23:59:21,2023-04-09 09:21:21,2023-04-04 23:59:21.000,6,1127,12,1,Online,13,SIN_PROMO,8,1155.789085,8321.68,6156.85,7989 Calle Central Apt 719 - Ref 007528,Nota interna orden 007528: validacion logistica 756461 prioridad C lote ef744dff,ETL-20230404-007528
7529,2025-11-09 21:35:29,2025-11-16 05:07:29,2025-11-09 21:35:29.000,29,1303,5,3,Distribuidor,12,SIN_PROMO,2,908.904015,1636.03,1366.71,8515 Calle Central Apt 529 - Ref 007529,Nota interna orden 007529: validacion logistica 512553 prioridad C lote 105fa62b,ETL-20251109-007529
7530,2023-11-21 12:14:49,2023-11-23 18:14:49,2023-11-21 12:14:49.000,77,453,11,1,Online,18,TEMPORADA,7,851.303196,5363.21,3469.35,8187 Calle Central Apt 969 - Ref 007530,Nota interna orden 007530: validacion logistica 583771 prioridad B lote bcc42e49,ETL-20231121-007530
7531,2023-10-30 14:30:32,2023-11-02 02:30:32,2023-10-30 14:30:32.000,57,1810,24,2,Tienda Fisica,5,OUTLET,4,832.943070,2931.96,2769.64,3842 Calle Central Apt 703 - Ref 007531,Nota interna orden 007531: validacion logistica 851855 prioridad B lote be5c8982,ETL-20231030-007531
7532,2025-11-23 19:00:03,2025-12-03 00:29:03,2025-11-23 19:00:03.000,77,1881,28,5,Call Center,23,TEMPORADA,1,726.558916,668.43,490.70,228 Calle Central Apt 661 - Ref 007532,Nota interna orden 007532: validacion logistica 716452 prioridad C lote fd9ec0e1,ETL-20251123-007532
7533,2024-05-09 14:37:30,2024-05-13 17:50:30,2024-05-09 14:37:30.000,51,2240,32,1,Online,24,SIN_PROMO,2,824.228343,1648.46,1210.03,3630 Calle Central Apt 366 - Ref 007533,Nota interna orden 007533: validacion logistica 819788 prioridad C lote 7a09951e,ETL-20240509-007533
7534,2024-02-20 10:12:57,2024-02-28 23:00:57,2024-02-20 10:12:57.000,29,2335,22,3,Distribuidor,8,CYBER,7,960.708007,6724.96,4834.46,6981 Calle Central Apt 960 - Ref 007534,Nota interna orden 007534: validacion logistica 210511 prioridad C lote fdb2aa93,ETL-20240220-007534
7535,2024-08-03 08:54:16,2024-08-08 16:35:16,2024-08-03 08:54:16.000,80,1942,33,2,Tienda Fisica,22,OUTLET,8,426.289394,3069.28,2539.02,5481 Calle Central Apt 255 - Ref 007535,Nota interna orden 007535: validacion logistica 357681 prioridad B lote d01c7b60,ETL-20240803-007535
7536,2025-12-29 23:48:34,2026-01-07 02:08:34,2025-12-29 23:48:34.000,20,143,15,2,Tienda Fisica,10,OUTLET,7,583.497559,3961.95,2966.57,8465 Calle Central Apt 882 - Ref 007536,Nota interna orden 007536: validacion logistica 225434 prioridad B lote ef26e53f,ETL-20251229-007536
7537,2025-09-20 13:24:07,2025-09-29 00:01:07,2025-09-20 13:24:07.000,57,776,1,5,Call Center,16,LOYALTY,1,917.410675,871.54,666.92,5341 Calle Central Apt 573 - Ref 007537,Nota interna orden 007537: validacion logistica 340016 prioridad B lote 4bf347a3,ETL-20250920-007537
7538,2024-02-01 10:16:56,2024-02-09 15:50:56,2024-02-01 10:16:56.000,29,127,23,4,Marketplace,7,BLACKFRIDAY,4,920.642206,3130.18,2741.87,6220 Calle Central Apt 615 - Ref 007538,Nota interna orden 007538: validacion logistica 677236 prioridad B lote f816b855,ETL-20240201-007538
7539,2025-04-12 02:12:20,2025-04-21 11:25:20,2025-04-12 02:12:20.000,15,2024,16,5,Call Center,5,OUTLET,2,1225.850997,2157.50,1645.85,9186 Calle Central Apt 684 - Ref 007539,Nota interna orden 007539: validacion logistica 610840 prioridad B lote d7cb0c35,ETL-20250412-007539
7540,2023-05-15 15:55:05,2023-05-23 19:15:05,2023-05-15 15:55:05.000,12,1122,5,3,Distribuidor,22,OUTLET,4,1016.850108,3660.66,2063.50,652 Calle Central Apt 443 - Ref 007540,Nota interna orden 007540: validacion logistica 912842 prioridad A lote 21308708,ETL-20230515-007540
7541,2023-09-18 04:14:34,2023-09-27 08:49:34,2023-09-18 04:14:34.000,52,1409,5,1,Online,10,OUTLET,6,889.235051,5175.35,3226.01,1783 Calle Central Apt 161 - Ref 007541,Nota interna orden 007541: validacion logistica 166331 prioridad B lote 6ae00c13,ETL-20230918-007541
7542,2025-10-16 03:19:43,2025-10-20 05:29:43,2025-10-16 03:19:43.000,70,128,13,5,Call Center,6,TEMPORADA,1,494.867571,455.28,309.73,6810 Calle Central Apt 764 - Ref 007542,Nota interna orden 007542: validacion logistica 230226 prioridad C lote 8957c493,ETL-20251016-007542
7543,2025-05-02 17:38:52,2025-05-05 20:03:52,2025-05-02 17:38:52.000,24,2112,4,5,Call Center,1,SIN_PROMO,5,1407.385564,6333.24,4177.02,153 Calle Central Apt 25 - Ref 007543,Nota interna orden 007543: validacion logistica 999372 prioridad B lote b8678bd1,ETL-20250502-007543
7544,2023-01-20 21:10:58,2023-01-25 08:49:58,2023-01-20 21:10:58.000,31,1034,28,1,Online,11,TEMPORADA,2,1463.223620,2838.65,1399.52,4676 Calle Central Apt 209 - Ref 007544,Nota interna orden 007544: validacion logistica 240657 prioridad B lote 9aca14b1,ETL-20230120-007544
7545,2023-12-27 11:02:19,2023-12-30 06:51:19,2023-12-27 11:02:19.000,36,1011,4,1,Online,4,LOYALTY,1,300.110845,255.09,161.57,2071 Calle Central Apt 278 - Ref 007545,Nota interna orden 007545: validacion logistica 124559 prioridad C lote d4fc178d,ETL-20231227-007545
7546,2025-12-31 02:46:38,2026-01-09 11:50:38,2025-12-31 02:46:38.000,5,688,34,1,Online,10,OUTLET,5,419.210174,2033.17,1364.11,9381 Calle Central Apt 987 - Ref 007546,Nota interna orden 007546: validacion logistica 947164 prioridad B lote 27c71fd3,ETL-20251231-007546
7547,2024-05-08 18:12:26,2024-05-13 03:17:26,2024-05-08 18:12:26.000,8,2080,30,2,Tienda Fisica,1,SIN_PROMO,5,644.749551,2901.37,1918.17,5497 Calle Central Apt 657 - Ref 007547,Nota interna orden 007547: validacion logistica 889672 prioridad B lote 2bca08ea,ETL-20240508-007547
7548,2024-11-14 07:41:14,2024-11-23 07:49:14,2024-11-14 07:41:14.000,78,1028,28,1,Online,3,CYBER,8,1014.561808,6899.02,5057.44,5960 Calle Central Apt 95 - Ref 007548,Nota interna orden 007548: validacion logistica 371360 prioridad C lote 12e5063f,ETL-20241114-007548
7549,2024-12-11 12:53:10,2024-12-13 12:10:10,2024-12-11 12:53:10.000,25,1548,9,3,Distribuidor,12,SIN_PROMO,8,428.305509,3083.80,2890.44,4272 Calle Central Apt 704 - Ref 007549,Nota interna orden 007549: validacion logistica 458366 prioridad C lote 0986743a,ETL-20241211-007549
7550,2023-11-06 22:06:25,2023-11-12 10:14:25,2023-11-06 22:06:25.000,69,458,32,4,Marketplace,16,LOYALTY,7,1066.334865,7091.13,5554.39,5909 Calle Central Apt 634 - Ref 007550,Nota interna orden 007550: validacion logistica 713664 prioridad B lote a6e9354e,ETL-20231106-007550
7551,2023-01-25 01:41:01,2023-01-31 01:53:01,2023-01-25 01:41:01.000,60,1148,24,2,Tienda Fisica,18,TEMPORADA,3,361.976424,977.34,557.42,6625 Calle Central Apt 183 - Ref 007551,Nota interna orden 007551: validacion logistica 460966 prioridad B lote 2e009e7d,ETL-20230125-007551
7552,2023-11-14 11:01:47,2023-11-17 14:16:47,2023-11-14 11:01:47.000,68,1619,20,3,Distribuidor,6,TEMPORADA,2,859.730481,1581.90,1401.23,4327 Calle Central Apt 980 - Ref 007552,Nota interna orden 007552: validacion logistica 630564 prioridad B lote f93d3ffb,ETL-20231114-007552
7553,2024-07-19 07:43:01,2024-07-22 23:09:01,2024-07-19 07:43:01.000,9,1995,16,2,Tienda Fisica,16,LOYALTY,4,1380.329078,5245.25,3055.49,2377 Calle Central Apt 155 - Ref 007553,Nota interna orden 007553: validacion logistica 650694 prioridad B lote 7c7cfd29,ETL-20240719-007553
7554,2024-04-25 09:57:15,2024-05-01 01:47:15,2024-04-25 09:57:15.000,20,1430,19,4,Marketplace,14,BLACKFRIDAY,8,677.217674,5146.85,3324.30,369 Calle Central Apt 55 - Ref 007554,Nota interna orden 007554: validacion logistica 647066 prioridad C lote 396a54e8,ETL-20240425-007554
7555,2023-07-07 08:27:46,2023-07-14 00:04:46,2023-07-07 08:27:46.000,54,1561,6,1,Online,2,BLACKFRIDAY,6,317.207415,1846.15,1315.59,8622 Calle Central Apt 792 - Ref 007555,Nota interna orden 007555: validacion logistica 985201 prioridad C lote 9d636dc8,ETL-20230707-007555
7556,2025-04-20 13:22:30,2025-04-22 23:07:30,2025-04-20 13:22:30.000,56,1864,2,3,Distribuidor,17,OUTLET,8,517.829240,3935.50,2471.80,3337 Calle Central Apt 363 - Ref 007556,Nota interna orden 007556: validacion logistica 124147 prioridad A lote 247e3501,ETL-20250420-007556
7557,2025-06-22 11:34:39,2025-06-30 09:54:39,2025-06-22 11:34:39.000,76,681,10,5,Call Center,18,TEMPORADA,4,210.882828,759.18,635.78,229 Calle Central Apt 453 - Ref 007557,Nota interna orden 007557: validacion logistica 243166 prioridad C lote b73ba623,ETL-20250622-007557
7558,2025-01-18 01:03:42,2025-01-20 21:50:42,2025-01-18 01:03:42.000,73,970,18,1,Online,7,BLACKFRIDAY,2,614.360477,1044.41,837.16,787 Calle Central Apt 100 - Ref 007558,Nota interna orden 007558: validacion logistica 769195 prioridad A lote c16da561,ETL-20250118-007558
7559,2023-09-06 07:49:33,2023-09-09 21:08:33,2023-09-06 07:49:33.000,1,1345,20,3,Distribuidor,15,CYBER,4,1143.204352,4572.82,2931.84,2430 Calle Central Apt 378 - Ref 007559,Nota interna orden 007559: validacion logistica 523066 prioridad C lote 8ee7b268,ETL-20230906-007559
7560,2025-11-03 06:31:40,2025-11-09 09:07:40,2025-11-03 06:31:40.000,28,2487,11,1,Online,10,OUTLET,5,359.331851,1742.76,926.43,7041 Calle Central Apt 559 - Ref 007560,Nota interna orden 007560: validacion logistica 940899 prioridad C lote d7f86547,ETL-20251103-007560
7561,2025-05-04 12:47:58,2025-05-08 23:56:58,2025-05-04 12:47:58.000,63,743,7,1,Online,7,BLACKFRIDAY,5,923.377785,3924.36,3865.85,3886 Calle Central Apt 529 - Ref 007561,Nota interna orden 007561: validacion logistica 103792 prioridad C lote 6e9c99de,ETL-20250504-007561
7562,2023-11-11 03:02:44,2023-11-17 12:11:44,2023-11-11 03:02:44.000,77,1245,9,3,Distribuidor,24,SIN_PROMO,8,934.223439,7473.79,3899.44,1819 Calle Central Apt 811 - Ref 007562,Nota interna orden 007562: validacion logistica 437026 prioridad C lote 710a2089,ETL-20231111-007562
7563,2025-06-17 01:29:42,2025-06-24 03:30:42,2025-06-17 01:29:42.000,68,1221,5,1,Online,19,BLACKFRIDAY,5,757.833600,3599.71,3455.18,7922 Calle Central Apt 363 - Ref 007563,Nota interna orden 007563: validacion logistica 956449 prioridad C lote 6f24d58b,ETL-20250617-007563
7564,2024-02-27 00:38:24,2024-03-07 21:54:24,2024-02-27 00:38:24.000,31,2390,1,5,Call Center,19,BLACKFRIDAY,1,1385.705885,1316.42,683.68,4490 Calle Central Apt 122 - Ref 007564,Nota interna orden 007564: validacion logistica 941343 prioridad A lote bd6869d2,ETL-20240227-007564
7565,2025-05-18 08:12:04,2025-05-21 16:02:04,2025-05-18 08:12:04.000,13,1579,6,4,Marketplace,16,LOYALTY,1,446.992833,424.64,222.48,9707 Calle Central Apt 764 - Ref 007565,Nota interna orden 007565: validacion logistica 964037 prioridad B lote d882e940,ETL-20250518-007565
7566,2024-07-18 13:36:56,2024-07-28 04:38:56,2024-07-18 13:36:56.000,35,2070,2,2,Tienda Fisica,14,BLACKFRIDAY,3,944.412890,2691.58,2480.57,1818 Calle Central Apt 150 - Ref 007566,Nota interna orden 007566: validacion logistica 173164 prioridad A lote 72fe8fc9,ETL-20240718-007566
7567,2024-07-19 06:57:50,2024-07-20 17:07:50,2024-07-19 06:57:50.000,34,911,30,3,Distribuidor,1,SIN_PROMO,5,1361.136060,6125.11,3708.96,2239 Calle Central Apt 875 - Ref 007567,Nota interna orden 007567: validacion logistica 150159 prioridad B lote bc431f2b,ETL-20240719-007567
7568,2024-09-08 14:06:44,2024-09-15 01:45:44,2024-09-08 14:06:44.000,31,2032,3,4,Marketplace,16,LOYALTY,2,1197.096618,2274.48,1408.51,3754 Calle Central Apt 842 - Ref 007568,Nota interna orden 007568: validacion logistica 988572 prioridad C lote 8dcbfa1f,ETL-20240908-007568
7569,2025-10-15 02:55:09,2025-10-21 14:27:09,2025-10-15 02:55:09.000,35,648,5,3,Distribuidor,8,CYBER,6,1194.262875,7165.58,4746.93,1948 Calle Central Apt 67 - Ref 007569,Nota interna orden 007569: validacion logistica 679150 prioridad B lote 88b6d4b4,ETL-20251015-007569
7570,2023-05-17 09:36:12,2023-05-19 14:54:12,2023-05-17 09:36:12.000,40,877,14,4,Marketplace,5,OUTLET,1,376.534137,331.35,345.82,7533 Calle Central Apt 614 - Ref 007570,Nota interna orden 007570: validacion logistica 875028 prioridad B lote 6d7d6700,ETL-20230517-007570
7571,2024-06-20 12:20:31,2024-06-24 22:06:31,2024-06-20 12:20:31.000,23,952,19,4,Marketplace,2,BLACKFRIDAY,3,585.183733,1702.88,1206.61,3475 Calle Central Apt 215 - Ref 007571,Nota interna orden 007571: validacion logistica 262027 prioridad C lote 53bd1218,ETL-20240620-007571
7572,2023-05-13 15:45:43,2023-05-19 03:22:43,2023-05-13 15:45:43.000,42,1335,17,1,Online,17,OUTLET,1,889.136604,844.68,673.28,9259 Calle Central Apt 229 - Ref 007572,Nota interna orden 007572: validacion logistica 772099 prioridad B lote c18ed7ec,ETL-20230513-007572
7573,2025-08-03 18:56:27,2025-08-06 02:11:27,2025-08-03 18:56:27.000,64,1091,2,2,Tienda Fisica,5,OUTLET,4,28.684210,100.97,95.43,5152 Calle Central Apt 473 - Ref 007573,Nota interna orden 007573: validacion logistica 178251 prioridad A lote 843b0b8f,ETL-20250803-007573
7574,2024-01-29 08:09:21,2024-02-02 03:15:21,2024-01-29 08:09:21.000,26,2204,20,2,Tienda Fisica,10,OUTLET,1,742.766631,720.48,498.26,6627 Calle Central Apt 952 - Ref 007574,Nota interna orden 007574: validacion logistica 541164 prioridad B lote 9986d263,ETL-20240129-007574
7575,2025-08-26 08:48:32,2025-09-05 01:18:32,2025-08-26 08:48:32.000,7,1680,2,2,Tienda Fisica,4,LOYALTY,8,1402.645677,9537.99,6344.55,4334 Calle Central Apt 358 - Ref 007575,Nota interna orden 007575: validacion logistica 270706 prioridad C lote 8a49ac8d,ETL-20250826-007575
7576,2025-11-14 03:47:33,2025-11-16 16:12:33,2025-11-14 03:47:33.000,66,91,14,4,Marketplace,5,OUTLET,5,615.561623,2708.47,2382.92,3958 Calle Central Apt 144 - Ref 007576,Nota interna orden 007576: validacion logistica 588052 prioridad C lote b8308bcc,ETL-20251114-007576
7577,2023-08-04 06:32:41,2023-08-07 09:02:41,2023-08-04 06:32:41.000,36,1731,31,2,Tienda Fisica,14,BLACKFRIDAY,6,244.099892,1391.37,1008.31,5852 Calle Central Apt 329 - Ref 007577,Nota interna orden 007577: validacion logistica 160255 prioridad B lote 1e200713,ETL-20230804-007577
7578,2025-09-16 07:27:35,2025-09-25 01:55:35,2025-09-16 07:27:35.000,9,2400,23,3,Distribuidor,10,OUTLET,6,1322.270705,7695.62,4807.56,429 Calle Central Apt 386 - Ref 007578,Nota interna orden 007578: validacion logistica 711830 prioridad A lote 1096c094,ETL-20250916-007578
7579,2023-01-20 23:06:44,2023-01-27 18:27:44,2023-01-20 23:06:44.000,71,1368,31,1,Online,18,TEMPORADA,6,499.955395,2699.76,2145.87,1498 Calle Central Apt 148 - Ref 007579,Nota interna orden 007579: validacion logistica 613101 prioridad A lote bc87d365,ETL-20230120-007579
7580,2024-06-20 21:42:58,2024-06-22 13:07:58,2024-06-20 21:42:58.000,64,829,21,2,Tienda Fisica,20,CYBER,6,25.023854,138.13,130.54,7507 Calle Central Apt 434 - Ref 007580,Nota interna orden 007580: validacion logistica 810857 prioridad B lote a9029fb8,ETL-20240620-007580
7581,2024-06-07 15:41:59,2024-06-10 16:12:59,2024-06-07 15:41:59.000,67,2500,5,1,Online,5,OUTLET,5,491.939523,2164.53,1298.38,7194 Calle Central Apt 301 - Ref 007581,Nota interna orden 007581: validacion logistica 350737 prioridad B lote e260f779,ETL-20240607-007581
7582,2024-06-24 21:53:15,2024-07-02 11:45:15,2024-06-24 21:53:15.000,45,1838,20,3,Distribuidor,9,LOYALTY,5,1344.950158,6388.51,3373.81,8466 Calle Central Apt 852 - Ref 007582,Nota interna orden 007582: validacion logistica 500398 prioridad C lote edc88f70,ETL-20240624-007582
7583,2024-06-08 08:49:42,2024-06-13 13:19:42,2024-06-08 08:49:42.000,66,104,32,1,Online,18,TEMPORADA,5,628.310072,2827.40,2275.27,8124 Calle Central Apt 70 - Ref 007583,Nota interna orden 007583: validacion logistica 644363 prioridad A lote d2dff06e,ETL-20240608-007583
7584,2025-08-14 01:26:51,2025-08-21 14:32:51,2025-08-14 01:26:51.000,62,2165,21,5,Call Center,19,BLACKFRIDAY,7,242.320103,1611.43,1092.44,8316 Calle Central Apt 948 - Ref 007584,Nota interna orden 007584: validacion logistica 820989 prioridad C lote 0fd859a2,ETL-20250814-007584
7585,2024-09-28 10:51:23,2024-09-30 07:49:23,2024-09-28 10:51:23.000,70,1130,11,3,Distribuidor,22,OUTLET,7,561.818102,3539.45,2312.82,5245 Calle Central Apt 758 - Ref 007585,Nota interna orden 007585: validacion logistica 214025 prioridad C lote f36b29f9,ETL-20240928-007585
7586,2024-05-25 01:30:11,2024-06-02 07:11:11,2024-05-25 01:30:11.000,79,2101,19,5,Call Center,12,SIN_PROMO,3,833.264478,2249.81,2122.16,5672 Calle Central Apt 564 - Ref 007586,Nota interna orden 007586: validacion logistica 968684 prioridad A lote d488b134,ETL-20240525-007586
7587,2024-01-06 20:48:24,2024-01-07 20:48:24,2024-01-06 20:48:24.000,72,175,13,3,Distribuidor,4,LOYALTY,1,342.914353,291.48,185.35,8358 Calle Central Apt 91 - Ref 007587,Nota interna orden 007587: validacion logistica 436619 prioridad A lote 363c873d,ETL-20240106-007587
7588,2025-04-22 06:55:17,2025-04-29 12:13:17,2025-04-22 06:55:17.000,3,578,19,5,Call Center,6,TEMPORADA,4,1196.818357,4404.29,2951.33,2915 Calle Central Apt 517 - Ref 007588,Nota interna orden 007588: validacion logistica 113151 prioridad C lote 294ab7fd,ETL-20250422-007588
7589,2024-10-10 20:44:57,2024-10-13 09:32:57,2024-10-10 20:44:57.000,4,2341,5,4,Marketplace,6,TEMPORADA,8,1257.632656,9256.18,5754.88,3235 Calle Central Apt 303 - Ref 007589,Nota interna orden 007589: validacion logistica 774859 prioridad B lote 5bfa0134,ETL-20241010-007589
7590,2025-06-20 01:41:11,2025-06-24 11:44:11,2025-06-20 01:41:11.000,39,1638,27,2,Tienda Fisica,16,LOYALTY,6,1034.000120,5893.80,4061.29,4996 Calle Central Apt 995 - Ref 007590,Nota interna orden 007590: validacion logistica 390996 prioridad C lote c995a30a,ETL-20250620-007590
