CustomerKey,CustomerName,CustomerSegment,GeographyKey,EmailDomain,BirthYear
2272,Laura Rojas 2272,Retail,8,empresa.com,1980
2273,Jorge Martinez 2273,Educacion,12,fabrikam.com,1965
2274,Andres Lopez 2274,Corporativo,33,cliente.co,1978
2275,Felipe Gomez 2275,Retail,21,contoso.com,1969
2276,Daniela Garcia 2276,Corporativo,12,contoso.com,1972
2277,Juan Perez 2277,Educacion,22,fabrikam.com,1999
2278,Maria Perez 2278,Educacion,34,gmail.com,1988
2279,Jorge Lopez 2279,Pyme,30,cliente.co,1961
2280,Pedro Gomez 2280,Retail,32,gmail.com,1990
2281,Felipe Torres 2281,Retail,16,outlook.com,1971
2282,Diego Gomez 2282,Educacion,29,outlook.com,1970
2283,Ana Castro 2283,Gobierno,11,fabrikam.com,1967
2284,Ana Garcia 2284,Retail,24,contoso.com,1967
2285,Maria Torres 2285,Gobierno,8,gmail.com,1975
2286,Carlos Martinez 2286,Corporativo,15,cliente.co,1988
2287,Miguel Sanchez 2287,Pyme,33,empresa.com,1975
2288,Maria Vargas 2288,Retail,20,empresa.com,1972
2289,Camila Lopez 2289,Educacion,20,gmail.com,1960
2290,Isabella Vargas 2290,Gobierno,31,gmail.com,2001
2291,Daniela Vargas 2291,Educacion,11,contoso.com,1977
2292,Valentina Sanchez 2292,Gobierno,15,contoso.com,1967
2293,Diego Castro 2293,Pyme,9,fabrikam.com,1965
2294,Jorge Vargas 2294,Retail,1,gmail.com,1987
2295,Daniela Vargas 2295,Corporativo,17,outlook.com,1982
2296,Juan Diaz 2296,Retail,25,empresa.com,1968
2297,Sofia Perez 2297,Educacion,23,gmail.com,1977
2298,Diego Rojas 2298,Educacion,9,empresa.com,1998
2299,Laura Diaz 2299,Educacion,27,gmail.com,1967
2300,Laura Ramirez 2300,Educacion,11,gmail.com,1980
2301,Daniela Lopez 2301,Educacion,17,empresa.com,1968
2302,Ana Ramirez 2302,Retail,7,fabrikam.com,2003
2303,Valentina Perez 2303,Educacion,3,cliente.co,2002
2304,Felipe Castro 2304,Gobierno,19,contoso.com,1984
2305,Isabella Lopez 2305,Gobierno,1,cliente.co,1964
2306,Laura Gomez 2306,Educacion,12,fabrikam.com,1988
2307,Felipe Morales 2307,Gobierno,2,contoso.com,1994
2308,Andres Vargas 2308,Corporativo,18,fabrikam.com,1984
2309,Laura Diaz 2309,Corporativo,12,empresa.com,1977
2310,Laura Garcia 2310,Pyme,19,cliente.co,2002
2311,Valentina Lopez 2311,Pyme,8,outlook.com,1965
2312,Valentina Martinez 2312,Corporativo,31,empresa.com,2000
2313,Daniela Vargas 2313,Pyme,2,cliente.co,1998
2314,Camila Lopez 2314,Retail,3,gmail.com,1981
2315,Jorge Morales 2315,Gobierno,2,outlook.com,1984
2316,Maria Vargas 2316,Pyme,20,gmail.com,1993
2317,Jorge Garcia 2317,Corporativo,1,gmail.com,1973
2318,Felipe Perez 2318,Corporativo,23,contoso.com,1971
2319,Isabella Rojas 2319,Retail,31,fabrikam.com,1984
2320,Carlos Garcia 2320,Corporativo,10,outlook.com,1979
2321,Pedro Ramirez 2321,Retail,31,outlook.com,2000
2322,Maria Torres 2322,Educacion,16,gmail.com,1981
2323,Juan Sanchez 2323,Educacion,34,contoso.com,1988
2324,Jorge Garcia 2324,Pyme,30,outlook.com,1983
2325,Pedro Ramirez 2325,Educacion,2,fabrikam.com,1983
2326,Miguel Perez 2326,Pyme,6,contoso.com,1981
2327,Miguel Vargas 2327,Educacion,27,contoso.com,1981
2328,Pedro Torres 2328,Gobierno,17,gmail.com,1966
2329,Sofia Rodriguez 2329,Gobierno,14,fabrikam.com,2002
2330,Ana Torres 2330,Corporativo,14,cliente.co,1960
2331,Diego Castro 2331,Gobierno,6,fabrikam.com,2003
2332,Camila Martinez 2332,Retail,32,fabrikam.com,1965
2333,Camila Vargas 2333,Educacion,11,outlook.com,1965
2334,Miguel Sanchez 2334,Pyme,34,gmail.com,1992
2335,Sofia Diaz 2335,Corporativo,22,empresa.com,1973
2336,Isabella Perez 2336,Pyme,12,cliente.co,1961
2337,Camila Morales 2337,Gobierno,13,contoso.com,1998
2338,Carlos Sanchez 2338,Corporativo,13,cliente.co,2003
2339,Jorge Ramirez 2339,Retail,30,empresa.com,2002
2340,Sofia Sanchez 2340,Retail,19,contoso.com,2002
2341,Diego Diaz 2341,Retail,5,contoso.com,1988
2342,Carlos Sanchez 2342,Gobierno,10,fabrikam.com,1964
2343,Ana Morales 2343,Educacion,24,outlook.com,1982
2344,Juan Perez 2344,Corporativo,21,gmail.com,1983
2345,Pedro Ramirez 2345,Retail,2,outlook.com,2003
2346,Miguel Rodriguez 2346,Retail,24,empresa.com,2001
2347,Sofia Gomez 2347,Pyme,22,contoso.com,1968
2348,Maria Diaz 2348,Corporativo,27,empresa.com,1960
2349,Sofia Diaz 2349,Retail,9,fabrikam.com,1987
2350,Sofia Martinez 2350,Educacion,9,outlook.com,1985
2351,Camila Rodriguez 2351,Pyme,6,contoso.com,1964
2352,Miguel Perez 2352,Retail,27,empresa.com,1981
2353,Maria Martinez 2353,Corporativo,10,cliente.co,1975
2354,Laura Rodriguez 2354,Corporativo,5,empresa.com,1993
2355,Carlos Garcia 2355,Educacion,25,contoso.com,1987
2356,Juan Perez 2356,Pyme,31,contoso.com,1972
2357,Pedro Diaz 2357,Retail,14,empresa.com,1960
2358,Miguel Gomez 2358,Corporativo,22,fabrikam.com,1996
2359,Diego Torres 2359,Pyme,15,cliente.co,1983
2360,Camila Perez 2360,Retail,9,empresa.com,1988
2361,Carlos Lopez 2361,Pyme,11,contoso.com,1976
2362,Pedro Martinez 2362,Pyme,27,contoso.com,1981
2363,Daniela Diaz 2363,Retail,21,empresa.com,1971
2364,Pedro Lopez 2364,Gobierno,18,fabrikam.com,1997
2365,Juan Rojas 2365,Pyme,34,fabrikam.com,1997
2366,Miguel Diaz 2366,Pyme,8,cliente.co,1997
2367,Miguel Lopez 2367,Corporativo,9,gmail.com,2002
2368,Maria Rojas 2368,Retail,31,contoso.com,1964
2369,Maria Vargas 2369,Corporativo,27,gmail.com,1996
2370,Diego Torres 2370,Corporativo,31,empresa.com,1996
2371,Miguel Perez 2371,Educacion,14,contoso.com,1992
2372,Jorge Rodriguez 2372,Educacion,11,contoso.com,1983
2373,Maria Garcia 2373,Gobierno,16,contoso.com,1986
2374,Isabella Diaz 2374,Retail,9,empresa.com,2003
2375,Camila Rojas 2375,Gobierno,27,outlook.com,1968
2376,Felipe Rodriguez 2376,Educacion,5,outlook.com,1967
2377,Juan Ramirez 2377,Pyme,19,fabrikam.com,1983
2378,Pedro Rodriguez 2378,Retail,20,outlook.com,2003
2379,Diego Garcia 2379,Educacion,7,fabrikam.com,1963
2380,Carlos Rojas 2380,Corporativo,26,cliente.co,2001
2381,Miguel Castro 2381,Corporativo,2,empresa.com,1977
2382,Carlos Sanchez 2382,Educacion,31,cliente.co,1982
2383,Andres Rodriguez 2383,Educacion,29,empresa.com,1993
2384,Maria Perez 2384,Corporativo,17,outlook.com,1960
2385,Ana Gomez 2385,Gobierno,33,fabrikam.com,1965
2386,Camila Vargas 2386,Gobierno,12,cliente.co,1977
2387,Diego Morales 2387,Pyme,25,empresa.com,1989
2388,Ana Rodriguez 2388,Pyme,22,cliente.co,1967
2389,Maria Lopez 2389,Corporativo,28,fabrikam.com,1981
2390,Isabella Castro 2390,Retail,1,gmail.com,1990
2391,Felipe Torres 2391,Gobierno,12,contoso.com,1965
2392,Felipe Sanchez 2392,Corporativo,17,contoso.com,1962
2393,Diego Rojas 2393,Retail,18,cliente.co,1962
2394,Ana Castro 2394,Corporativo,22,outlook.com,1975
2395,Sofia Lopez 2395,Educacion,18,cliente.co,1999
2396,Miguel Morales 2396,Gobierno,29,cliente.co,1980
2397,Diego Perez 2397,Retail,28,contoso.com,1985
2398,Maria Gomez 2398,Pyme,5,empresa.com,1973
2399,Daniela Rodriguez 2399,Educacion,23,empresa.com,1984
2400,Camila Perez 2400,Corporativo,23,outlook.com,1975
2401,Sofia Gomez 2401,Pyme,2,gmail.com,2000
2402,Valentina Sanchez 2402,Gobierno,28,cliente.co,1981
2403,Juan Perez 2403,Gobierno,19,gmail.com,1998
2404,Jorge Rodriguez 2404,Educacion,18,contoso.com,1991
2405,Maria Ramirez 2405,Educacion,9,fabrikam.com,1971
2406,Valentina Rodriguez 2406,Pyme,13,gmail.com,1965
2407,Camila Diaz 2407,Pyme,28,cliente.co,1978
2408,Jorge Rojas 2408,Pyme,8,gmail.com,1977
2409,Andres Sanchez 2409,Corporativo,3,empresa.com,1987
2410,Valentina Diaz 2410,Pyme,30,cliente.co,1988
2411,Daniela Martinez 2411,Retail,16,cliente.co,1986
2412,Sofia Gomez 2412,Educacion,8,outlook.com,1976
2413,Andres Rodriguez 2413,Corporativo,4,contoso.com,1967
2414,Daniela Rodriguez 2414,Corporativo,7,fabrikam.com,1963
2415,Andres Ramirez 2415,Pyme,19,gmail.com,1964
2416,Andres Diaz 2416,Corporativo,7,outlook.com,1995
2417,Diego Ramirez 2417,Retail,11,contoso.com,1961
2418,Pedro Perez 2418,Corporativo,7,outlook.com,1973
2419,Ana Lopez 2419,Gobierno,5,cliente.co,1964
2420,Felipe Morales 2420,Educacion,29,gmail.com,1965
2421,Miguel Perez 2421,Retail,23,cliente.co,1991
2422,Pedro Sanchez 2422,Educacion,19,contoso.com,1988
2423,Felipe Lopez 2423,Pyme,11,cliente.co,1999
2424,Miguel Rojas 2424,Pyme,13,contoso.com,1972
2425,Pedro Ramirez 2425,Pyme,31,outlook.com,1987
2426,Valentina Lopez 2426,Corporativo,31,fabrikam.com,1996
2427,Juan Rodriguez 2427,Educacion,26,contoso.com,1991
2428,Carlos Garcia 2428,Corporativo,18,gmail.com,1982
2429,Miguel Morales 2429,Corporativo,4,gmail.com,1998
2430,Laura Garcia 2430,Gobierno,23,fabrikam.com,1977
2431,Andres Torres 2431,Gobierno,4,gmail.com,1992
2432,Maria Garcia 2432,Educacion,6,cliente.co,1996
2433,Carlos Gomez 2433,Gobierno,28,fabrikam.com,1979
2434,Diego Sanchez 2434,Pyme,33,cliente.co,1970
2435,Valentina Vargas 2435,Corporativo,13,empresa.com,1992
2436,Laura Garcia 2436,Gobierno,22,outlook.com,2003
2437,Felipe Rojas 2437,Gobierno,1,contoso.com,1961
2438,Camila Rodriguez 2438,Pyme,14,outlook.com,1985
2439,Laura Garcia 2439,Educacion,32,outlook.com,1976
2440,Miguel Diaz 2440,Pyme,5,empresa.com,1968
2441,Jorge Garcia 2441,Retail,21,empresa.com,1981
2442,Diego Torres 2442,Retail,17,empresa.com,1994
2443,Daniela Rodriguez 2443,Gobierno,9,empresa.com,1968
2444,Miguel Perez 2444,Educacion,19,fabrikam.com,1984
2445,Carlos Garcia 2445,Corporativo,5,fabrikam.com,1984
2446,Ana Rojas 2446,Educacion,5,fabrikam.com,1965
2447,Miguel Morales 2447,Pyme,13,contoso.com,2000
2448,Carlos Ramirez 2448,Gobierno,19,outlook.com,1983
2449,Miguel Diaz 2449,Retail,10,empresa.com,1982
2450,Maria Rodriguez 2450,Retail,24,outlook.com,1979
2451,Andres Perez 2451,Corporativo,2,cliente.co,1997
2452,Maria Castro 2452,Educacion,9,gmail.com,1981
2453,Felipe Vargas 2453,Gobierno,27,gmail.com,1999
2454,Miguel Sanchez 2454,Gobierno,8,contoso.com,1986
2455,Miguel Sanchez 2455,Gobierno,22,fabrikam.com,2002
2456,Pedro Castro 2456,Corporativo,32,cliente.co,1988
2457,Miguel Diaz 2457,Pyme,29,outlook.com,1968
2458,Valentina Gomez 2458,Gobierno,2,fabrikam.com,1963
2459,Jorge Garcia 2459,Educacion,5,cliente.co,1979
2460,Laura Castro 2460,Corporativo,3,cliente.co,2000
2461,Andres Castro 2461,Retail,6,fabrikam.com,2003
2462,Jorge Castro 2462,Educacion,1,outlook.com,1964
2463,Maria Gomez 2463,Retail,22,contoso.com,1979
2464,Miguel Morales 2464,Retail,18,cliente.co,1978
2465,Laura Ramirez 2465,Retail,29,contoso.com,1980
2466,Isabella Morales 2466,Educacion,1,contoso.com,1991
2467,Camila Rojas 2467,Corporativo,2,cliente.co,1964
2468,Pedro Rodriguez 2468,Educacion,19,fabrikam.com,1961
2469,Diego Perez 2469,Gobierno,5,contoso.com,2002
2470,Camila Garcia 2470,Pyme,20,contoso.com,1998
2471,Miguel Diaz 2471,Educacion,30,cliente.co,1985
2472,Jorge Torres 2472,Gobierno,13,fabrikam.com,1962
2473,Ana Rodriguez 2473,Educacion,31,outlook.com,1972
2474,Maria Morales 2474,Gobierno,30,contoso.com,1989
2475,Sofia Gomez 2475,Corporativo,27,fabrikam.com,1995
2476,Maria Vargas 2476,Corporativo,12,outlook.com,1972
2477,Andres Perez 2477,Retail,5,empresa.com,1978
2478,Laura Garcia 2478,Educacion,34,gmail.com,1999
2479,Juan Perez 2479,Gobierno,32,outlook.com,1999
2480,Sofia Castro 2480,Corporativo,16,cliente.co,1964
2481,Carlos Castro 2481,Retail,20,gmail.com,1963
2482,Laura Rodriguez 2482,Gobierno,11,fabrikam.com,1992
2483,Miguel Rodriguez 2483,Gobierno,26,cliente.co,1972
2484,Felipe Rodriguez 2484,Retail,29,gmail.com,1968
2485,Valentina Rodriguez 2485,Pyme,33,cliente.co,1970
2486,Carlos Rodriguez 2486,Retail,26,contoso.com,2000
2487,Daniela Gomez 2487,Educacion,11,gmail.com,1960
2488,Ana Vargas 2488,Gobierno,22,fabrikam.com,1960
2489,Felipe Martinez 2489,Educacion,32,cliente.co,1990
2490,Daniela Torres 2490,Gobierno,5,cliente.co,1961
2491,Laura Rodriguez 2491,Retail,18,cliente.co,1973
2492,Andres Sanchez 2492,Pyme,10,outlook.com,1986
2493,Maria Castro 2493,Gobierno,16,fabrikam.com,2001
2494,Andres Ramirez 2494,Gobierno,32,contoso.com,1980
2495,Jorge Torres 2495,Corporativo,24,empresa.com,1980
2496,Ana Castro 2496,Gobierno,16,empresa.com,1967
2497,Daniela Morales 2497,Corporativo,26,outlook.com,2001
2498,Isabella Diaz 2498,Gobierno,30,gmail.com,1962
2499,Daniela Torres 2499,Corporativo,22,fabrikam.com,1960
2500,Felipe Ramirez 2500,Gobierno,5,cliente.co,1987
